"[ref]"	"[name]"	"[name_short]"	"[old_name]"	"[branch]"	"iesec:level"	"_data_flag"
100719	"Binalayangan Elementary School"	""		""	"1"	"maPaaralan"
101756	"Binalonan North Central School & Special Education Center"	""		""	"0-1"	"maPaaralan"
100261	"Binaratan Elementary School"	""		""	"1"	"maPaaralan"
101922	"Binday Elementary School"	""		""	"1"	"maPaaralan"
100253	"Bingao Elementary School"	""		""	"1"	"maPaaralan"
100093	"Biningan Elementary School"	""		""	"1"	"maPaaralan"
101311	"Binmaley I Central School"	""		""	"1"	"maPaaralan"
101312	"Binmaley North Elementary School"	""		""	"1"	"maPaaralan"
102020	"Binmeckeg Elementary School"	""		""	"1"	"maPaaralan"
100194	"Binsang Elementary School"	""		""	"1"	"maPaaralan"
100767	"Bio Elementary School"	""		""	"1"	"maPaaralan"
101794	"Bisal-Bucao Elementary School"	""		""	"1"	"maPaaralan"
152001	"Bisbisocol Elementary School"	""	"Bisbisocol Primary School"	""	"1"	"maPaaralan"
101173	"Bisocol Elementary School"	""		""	"1"	"maPaaralan"
100466	"Bissayot Primary School"	""		""	"1"	"maPaaralan"
100821	"Bitag Elementary School"	""		""	"1"	"maPaaralan"
100768	"Bitalag Elementary"	""		""	"0-1"	"maPaaralan"
100843	"Bitalag Integrated School"	""		""	"0-3"	"maPaaralan"
150520	"Bito Primary School"	""		""	"0-1"	"maPaaralan"
100561	"Bitong Elementary School"	""		""	"0-1"	"maPaaralan"
150514	"Biwak Primary School"	""		""	"0-1"	"maPaaralan"
102162	"BLISS Elementary School"	""		""	"1"	"maPaaralan"
100103	"BLISS Primary School"	""		""	"1"	"maPaaralan"
100104	"Bobon Elementary School"	""		""	"0-1"	"maPaaralan"
101948	"Bobon Elementary School"	""		""	"1"	"maPaaralan"
101864	"Bobonan Central School"	""		""	"1"	"maPaaralan"
101722	"Bobonan Elementary School"	""		""	"1"	"maPaaralan"
101442	"Bobonot Elementary School"	""		""	"1"	"maPaaralan"
101152	"Bocacliw Elementary School"	""		""	"1"	"maPaaralan"
101153	"Bocboc East Elementary School"	""		""	"1"	"maPaaralan"
101154	"Bocboc West Elementary School"	""		""	"1"	"maPaaralan"
102241	"Bogaoan Elementary School"	""		""	"1"	"maPaaralan"
101232	"Bogtong Elementary School"	""		""	"1"	"maPaaralan"
101537	"Bogtong Elementary School"	""		""	"1"	"maPaaralan"
101595	"Bogtong Elementary School"	""		""	"1"	"maPaaralan"
100562	"Boguibog Elementary School"	""		""	"1"	"maPaaralan"
101174	"Bolaney Elementary School"	""		""	"1"	"maPaaralan"
101386	"Bolaoen Elementary School"	""		""	"1"	"maPaaralan"
101658	"Bolaoen Elementary School"	""	"Bolaoen Community School"	""	"1"	"maPaaralan"
102270	"Bolaoen Elementary School"	""	"Bolaoen Community School"	""	"1"	"maPaaralan"
101538	"Bolaoit Elementary School"	""		""	"1"	"maPaaralan"
101906	"Bolasi Elementary School"	""		""	"1"	"maPaaralan"
101342	"Bolinao Integrated School"	""	"Bolinao Central School"	""	"1-2"	"maPaaralan"
102215	"Bolingit Elementary School"	""		""	"1"	"maPaaralan"
102001	"Bolintaguen Elementary School"	""		""	"1"	"maPaaralan"
101472	"Bolo Elementary School"	""		""	"1"	"maPaaralan"
102163	"Bolosan Elementary School"	""		""	"1"	"maPaaralan"
102255	"Bolosan-Caingal Elementary School"	""		""	"1"	"maPaaralan"
101949	"Bomboaya Elementary School"	""	"Bomboaya Primary School"	""	"1"	"maPaaralan"
100061	"Bomitog Elementary School"	""		""	"1"	"maPaaralan"
101473	"Bongalon Elementary School"	""		""	"1"	"maPaaralan"
101558	"Bongar Elementary School"	""		""	"1"	"maPaaralan"
101270	"Bongato East Elementary School"	""		""	"1"	"maPaaralan"
101271	"Bongato West Elementary School"	""		""	"1"	"maPaaralan"
102165	"Bonuan Buquig Elementary School"	""		""	"1"	"maPaaralan"
101641	"Botao-Tebag Elementary School"	""		""	"1"	"maPaaralan"
101779	"Botigue Elementary School"	""		""	"1"	"maPaaralan"
100918	"Boy-utan Elementary School"	""		""	"1"	"maPaaralan"
100218	"Boyboy Elementary School"	""		""	"1"	"maPaaralan"
100237	"Buanga Primary School"	""		""	"1"	"maPaaralan"
101287	"Buayaen Central School"	""		""	"1"	"maPaaralan"
100620	"Bucalag-Tabucolan Community School"	""		""	"1"	"maPaaralan"
100163	"Bucarot Primary School"	""		""	"1"	"maPaaralan"
100919	"Bucayab Elementary School"	""		""	"1"	"maPaaralan"
100467	"Bucnit Primary School"	""		""	"1"	"maPaaralan"
101419	"Bued East Elementary School"	""		""	"1"	"maPaaralan"
101175	"Bued Elementary School"	""		""	"1"	"maPaaralan"
101772	"Bued Elementary School"	""		""	"1"	"maPaaralan"
101420	"Bued Elementary School"	""		""	"1"	"maPaaralan"
101429	"Buenlag Central School"	""		""	"1"	"maPaaralan"
101272	"Buenlag Elementary School"	""		""	"1"	"maPaaralan"
101313	"Buenlag Elementary School"	""		""	"1"	"maPaaralan"
101374	"Buenlag Elementary School"	""		""	"1"	"maPaaralan"
101810	"Buenlag Elementary School"	""		""	"1"	"maPaaralan"
151503	"Buenlag Elementary School"	""		""	"1"	"maPaaralan"
101579	"Bueno Elementary School"	""		""	"1"	"maPaaralan"
101155	"Buer-Bayaoas Elementary School"	""		""	"0-1"	"maPaaralan"
101375	"Bugallon Integrated School"	""	"Bugallon I Central School"	""	"1"	"maPaaralan"
100062	"Bugasi Elementary School"	""		""	"1"	"maPaaralan"
150019	"Bugayong Elementary School"	""	"Bugayong Intermediate School"	""	"1"	"maPaaralan"
101757	"Bugayong Integrated School"	""	"Bugayong Elementary School"	""	"1-2"	"maPaaralan"
101062	"Bugbugcao Elementary School"	""		""	"1"	"maPaaralan"
100432	"Bugnay Elementary School"	""		""	"1"	"maPaaralan"
100254	"Bugnay Elementary School"	""		""	"1"	"maPaaralan"
100372	"Bulag Elementary School"	""	"Bulag Community School"	""	"1"	"maPaaralan"
100563	"Bulala-Leguey Primary School"	""		""	"1"	"maPaaralan"
100784	"Bulala-Paratong Elementary School"	""		""	"1"	"maPaaralan"
100822	"Bulalacao Elementary School"	""		""	"1"	"maPaaralan"
101968	"Bulangit Elementary School"	""		""	"1"	"maPaaralan"
100517	"Bulanos Primary School"	""		""	"1"	"maPaaralan"
102021	"Bulaoen East Elementary School"	""		""	"1"	"maPaaralan"
102022	"Bulaoen West Elementary School"	""		""	"1"	"maPaaralan"
100876	"Bulbulala Elementary School"	""		""	"1"	"maPaaralan"
100238	"Bulbulala Primary School"	""		""	"0-1"	"maPaaralan"
150005	"Bulbulala Primary School"	""		""	"0-1"	"maPaaralan"
100687	"Buliclic Primary School"	""		""	"0-1"	"maPaaralan"
101050	"Bumbuneg Elementary School"	""		""	"1"	"maPaaralan"
101866	"Buneg Elementary School"	""		""	"1"	"maPaaralan"
100877	"Bungol Elementary School"	""		""	"1"	"maPaaralan"
101037	"Bungro Elementary School"	""		""	"1"	"maPaaralan"
100401	"Bungro Elementary School"	""		""	"1"	"maPaaralan"
100720	"Bungro Elementary School"	""		""	"1"	"maPaaralan"
100958	"Bungro-Sucoc Integrated School"	""	"Bungro-Sucoc Elementary School"	""	"0-3"	"maPaaralan"
101580	"Bunlalacao Elementary School"	""		""	"1"	"maPaaralan"
100164	"Burayoc Elementary School"	""		""	"1"	"maPaaralan"
100105	"Burgos Central Elementary School"	""		""	"1"	"maPaaralan"
100389	"Burgos Central School"	""		""	"1"	"maPaaralan"
100934	"Burgos Central Elementary School"	""		""	"1"	"maPaaralan"
101401	"Burgos Central School"	""		""	"1"	"maPaaralan"
100785	"Burgos East Memorial School"	""		""	"1"	"maPaaralan"
100786	"Burgos West Memorial School"	""		""	"1"	"maPaaralan"
100959	"Busel-Busel Elementary School"	""		""	"1"	"maPaaralan"
100721	"Busiing Elementary School"	""		""	"1"	"maPaaralan"
100564	"Bussot Primary School"	""		""	"0-1"	"maPaaralan"
100747	"Butac Elementary School"	""		""	"0-1"	"maPaaralan"
100565	"Butarag Primary School"	""		""	"1"	"maPaaralan"
100704	"Butir Elementary School"	""		""	"0-1"	"maPaaralan"
100629	"Butol Elementary School"	""		""	"0-1"	"maPaaralan"
102185	"Buttong Elementary School"	""		""	"0-1"	"maPaaralan"
100878	"Butubut Elementary School"	""	"Butubut Community School"	""	"1"	"maPaaralan"
100879	"Butubut Norte Elementary School"	""		""	"1"	"maPaaralan"
100003	"Buyon Elementary School"	""		""	"1"	"maPaaralan"
102069	"C. Lichauco Elementary School"	""	"C. Lichauco Community School"	""	"1"	"maPaaralan"
102256	"C.P. Gutierrez Elementary School"	""		""	"1"	"maPaaralan"
100722	"C. Rabanal Memorial Primary School"	""		""	"1"	"maPaaralan"
101515	"Caabiangan Elementary School"	""		""	"1"	"maPaaralan"
101063	"Caagraoan Primary School"	""		""	"1"	"maPaaralan"
102195	"Caaoacan Elementary School"	""		""	"0-1"	"maPaaralan"
101659	"Caarosipan Elementary School"	""		""	"1"	"maPaaralan"
100940	"Caba Central Elementary School"	""		""	"1"	"maPaaralan"
100195	"Cababaan Elementary School"	""		""	"1"	"maPaaralan"
101950	"Cabacaraan Elementary School"	""		""	"1"	"maPaaralan"
101876	"Cabalaoangan Elementary School"	""		""	"1"	"maPaaralan"
102002	"Cabalaoangan Elementary School"	""	"Cabalac Community School"	""	"1"	"maPaaralan"
100920	"Cabalayangan Elementary School"	""		""	"1"	"maPaaralan"
101660	"Cabalitian Elementary School"	""		""	"1"	"maPaaralan"
102080	"Cabalitian Elementary School"	""		""	"1"	"maPaaralan"
100960	"Cabalitocan Elementary School"	""	"Cabalitocan Community School"	""	"1"	"maPaaralan"
151504	"Cabaluyan-I Elementary School"	""	"Cabaluyan 1st Primary School"	""	"1"	"maPaaralan"
101596	"Cabaluyan-II Elementary School"	""		""	"1"	"maPaaralan"
101516	"Cabanaetan Elementary School"	""		""	"1"	"maPaaralan"
101795	"Cabanbanan Elementary School"	""		""	"1"	"maPaaralan"
100291	"Cabangaran Elementary School"	""		""	"1"	"maPaaralan"
102096	"Cabangaran Elementary School"	""		""	"1"	"maPaaralan"
101597	"Cabarabuan Elementary School"	""		""	"1"	"maPaaralan"
100642	"Cabarambanan Elementary School"	""		""	"1"	"maPaaralan"
100723	"Cabaritan Elementary School"	""		""	"1"	"maPaaralan"
100980	"Cabaritan Elementary School"	""		""	"1"	"maPaaralan"
101951	"Cabaritan Elementary School"	""		""	"1"	"maPaaralan"
102023	"Cabaritan Elementary School"	""		""	"1"	"maPaaralan"
100688	"Cabaritan Primary School"	""		""	"0-1"	"maPaaralan"
100239	"Cabaroan Elementary School"	""		""	"1"	"maPaaralan"
100705	"Cabaroan Elementary School"	""		""	"0-1"	"maPaaralan"
100844	"Cabaroan Elementary School"	""		""	"1"	"maPaaralan"
101064	"Cabaroan Elementary School"	""		""	"1"	"maPaaralan"
100787	"Cabaroan Elementary School"	""	"Cabaruan-Cabalangegan Elementary School"	""	"1"	"maPaaralan"
150517	"Cabaroan Primary School"	""		""	"0-1"	"maPaaralan"
100014	"Cabaruan Elementary School"	""		""	"1"	"maPaaralan"
101402	"Cabaruan Elementary School"	""		""	"1"	"maPaaralan"
101598	"Cabaruan Elementary School"	""		""	"1"	"maPaaralan"
101923	"Cabaruan Elementary School"	""		""	"1"	"maPaaralan"
102271	"Cabaruan Elementary School"	""		""	"1"	"maPaaralan"
101092	"Cabaruan Integrated School"	""		""	"0-3"	"maPaaralan"
101559	"Cabatling Elementary School"	""		""	"1"	"maPaaralan"
101176	"Cabatuan Elementary School"	""		""	"1"	"maPaaralan"
101387	"Cabayaoasan Elementary School"	""		""	"1"	"maPaaralan"
101581	"Cabayaoasan Elementary School"	""		""	"0-1"	"maPaaralan"
101969	"Cabayawasan Elementary School"	""		""	"1"	"maPaaralan"
100309	"Cabayo Elementary School"	""		""	"1"	"maPaaralan"
151514	"Cabayugan Primary School"	""		""	"1"	"maPaaralan"
100390	"Cabcaburao Elementary School"	""		""	"1"	"maPaaralan"
101255	"Cabeldatan Elementary School"	""		""	"1"	"maPaaralan"
101539	"Cabeldatan Elementary School"	""		""	"1"	"maPaaralan"
102186	"Cabeza Elementary School"	""	"Zamboanga Elementary School"	""	"0-1"	"maPaaralan"
100724	"Cabigbigaan Elementary School"	""	"Cabigbigaan Primary School"	""	"1"	"maPaaralan"
101780	"Cabilaoan Elementary School"	""		""	"1"	"maPaaralan"
101421	"Cabilocaan Elementary School"	""		""	"1"	"maPaaralan"
101517	"Cabinuangan Elementary School"	""		""	"1"	"maPaaralan"
100310	"Cabisculan-Columbia Elementary School"	""		""	"1"	"maPaaralan"
101983	"Cabitnongan Elementary School"	""		""	"1"	"maPaaralan"
100658	"Cabittaogan Elementary School"	""		""	"1"	"maPaaralan"
100142	"Cabittauran Elementary School"	""		""	"1"	"maPaaralan"
101642	"Cablong Elementary School"	""		""	"1"	"maPaaralan"
102042	"Caboluan Elementary School"	""		""	"1"	"maPaaralan"
101403	"Cabongaoan Elementary School"	""		""	"1"	"maPaaralan"
102133	"Cabuaan Elementary School"	""		""	"1"	"maPaaralan"
101781	"Cabucala Elementary School"	""		""	"1"	"maPaaralan"
100748	"Cabugao Elementary School"	""		""	"0-1"	"maPaaralan"
100402	"Cabugao North Central School"	""		""	"1"	"maPaaralan"
100403	"Cabugao South Central School"	""		""	"1"	"maPaaralan"
100769	"Cabugbugan Community School"	""		""	"0-1"	"maPaaralan"
100015	"Cabulalaan Elementary School"	""		""	"1"	"maPaaralan"
100770	"Cabulanglangan Elementary School"	""	"Cabulanglangan Primary School"	""	"0-1"	"maPaaralan"
100262	"Cabuloan Elementary School"	""	"Cabuloan Primary School"	""	"1"	"maPaaralan"
100659	"Cabuloan Elementary School"	""		""	"1"	"maPaaralan"
152005	"Cabuloan Elementary School"	""		""	"1"	"maPaaralan"
102287	"Cabuloan Elementary School"	""		""	"1"	"maPaaralan"
101207	"Cabungan Elementary School"	""		""	"1"	"maPaaralan"
100630	"Caburao Elementary School"	""	"Caburao Primary School"	""	"0-1"	"maPaaralan"
100373	"Cabusligan-Quimmarayan Elementary School"	""		""	"1"	"maPaaralan"
101343	"Cabuyao Elementary School"	""		""	"1"	"maPaaralan"
101984	"Cacabugaoan Elementary School"	""		""	"1"	"maPaaralan"
100143	"Cacafean Elementary School"	""		""	"1"	"maPaaralan"
101661	"Cacao Elementary School"	""		""	"1"	"maPaaralan"
101599	"Cacaoiten Elementary School"	""	"Cacaoiten Primary School"	""	"1"	"maPaaralan"
100535	"Cadacad Elementary School"	""		""	"1"	"maPaaralan"
150511	"Cadacad Primary School"	""		""	"1"	"maPaaralan"
101023	"Cadaclan Elementary School"	""		""	"1"	"maPaaralan"
100643	"Cadanglaan Elementary School"	""		""	"1"	"maPaaralan"
100894	"Cadapli Elementary School"	""		""	"1"	"maPaaralan"
100016	"Cadaratan Elementary School"	""		""	"1"	"maPaaralan"
102097	"Cadiz Elementary School"	""		""	"1"	"maPaaralan"
101007	"Cadumanian Elementary School"	""		""	"1"	"maPaaralan"
100404	"Caellayan Elementary School"	""		""	"1"	"maPaaralan"
100063	"Caestebanan Elementary School"	""		""	"1"	"maPaaralan"
100536	"Cagayungan Elementary School"	""		""	"1"	"maPaaralan"
100895	"Caggao Elementary School"	""		""	"1"	"maPaaralan"
100455	"Cal-laguip Elementary School"	""		""	"1"	"maPaaralan"
102043	"Cal-litang Elementary School"	""		""	"1"	"maPaaralan"
101233	"Calabeng Elementary School"	""		""	"1"	"maPaaralan"
100219	"Calambeg Elementary School"	""		""	"1"	"maPaaralan"
101890	"Calanutan Elementary School"	""		""	"1"	"maPaaralan"
100433	"Calaoa-an Elementary School"	""	"Calaoa-an Primary School"	""	"1"	"maPaaralan"
100669	"Calaoaan Elementary School"	""		""	"0-1"	"maPaaralan"
101985	"Calaocan Elementary School"	""		""	"1"	"maPaaralan"
101833	"Calapugan Elementary School"	""		""	"1"	"maPaaralan"
101422	"Calasiao Central School"	""		""	"1"	"maPaaralan"
100981	"Calaungan Primary School"	""		""	"1"	"maPaaralan"
100660	"Calawaan Elementary School"	""	"Calawaan Primary School"	""	"1"	"maPaaralan"
100725	"Calay-ab Elementary School"	""	"Calay-ab Primary School"	""	"1"	"maPaaralan"
102187	"Calayab Elementary School"	""		""	"0-1"	"maPaaralan"
101540	"Calbeg Elementary School"	""		""	"1"	"maPaaralan"
102288	"Calegu Elementary School"	""		""	"1"	"maPaaralan"
101710	"Calepaan Community School"	""		""	"1"	"maPaaralan"
100566	"Calimugtong Elementary School"	""	"Calimugtong Primary School"	""	"0-1"	"maPaaralan"
100017	"Calioet Elementary School"	""	"Calioet Primary School"	""	"1"	"maPaaralan"
100333	"Calipayan Elementary School"	""		""	"1"	"maPaaralan"
101326	"Calit Elementary School"	""		""	"1"	"maPaaralan"
102081	"Calitlitan Elementary School"	""		""	"1"	"maPaaralan"
101763	"Calixto A. Bautista Elementary School"	""	"Mangcasuy Elementary School"	""	"1"	"maPaaralan"
100880	"Calliat Elementary School"	""		""	"1"	"maPaaralan"
102174	"Calmay Elementary School"	""		""	"1"	"maPaaralan"
101782	"Calmay Integrated School"	""	"Calmay Elementary School"	""	"1-2"	"maPaaralan"
102257	"Calobaoan Elementary School"	""		""	"1"	"maPaaralan"
102216	"Calomboyan Elementary School"	""		""	"1"	"maPaaralan"
101137	"Calomboyan Elementary School"	""		""	"1"	"maPaaralan"
101600	"Calomboyan Sur Elementary School"	""	"Calomboyan Primary School"	""	"1"	"maPaaralan"
101662	"Calombuyan Community School"	""		""	"1"	"maPaaralan"
100434	"Calongbuyan Elementary School"	""		""	"1"	"maPaaralan"
101314	"Caloocan Norte Elementary School"	""		""	"1"	"maPaaralan"
101315	"Caloocan Sur Elementary School"	""		""	"1"	"maPaaralan"
101156	"Calsib Elementary School"	""		""	"1"	"maPaaralan"
100921	"Calumbaya Elementary School"	""		""	"1"	"maPaaralan"
102024	"Calunetan Elementary School"	""		""	"1"	"maPaaralan"
100621	"Calungboyan Community School"	""		""	"0-1"	"maPaaralan"
101518	"Calzada Elementary School"	""		""	"1"	"maPaaralan"
101327	"Camaley Central School"	""		""	"1"	"maPaaralan"
102272	"Camanang Elementary School"	""		""	"1"	"maPaaralan"
101678	"Camanbugan Elementary School"	""		""	"1"	"maPaaralan"
100094	"Camandingan Elementary School"	""		""	"1"	"maPaaralan"
100027	"Camanga Elementary School"	""		""	"1"	"maPaaralan"
100788	"Camangaan Elementary School"	""		""	"1"	"maPaaralan"
101758	"Camangaan Elementary School"	""		""	"1"	"maPaaralan"
101877	"Camangaan Elementary School"	""		""	"1"	"maPaaralan"
102025	"Camangaan Elementary School"	""		""	"1"	"maPaaralan"
100594	"Camanggaan Elementary School"	""		""	"0-1"	"maPaaralan"
102289	"Camantiles Elementary School"	""		""	"0-1"	"maPaaralan"
100518	"Camarao Elementary School"	""		""	"1"	"maPaaralan"
100861	"Cambaly Elementary School"	""		""	"1"	"maPaaralan"
100595	"Camindoroan Community School"	""		""	"0-1"	"maPaaralan"
101970	"Camindoroan Elementary School"	""		""	"1"	"maPaaralan"
100823	"Camusing Elementary School"	""	"Camusing Primary School"	""	"1"	"maPaaralan"
100292	"Canaam Elementary School"	""		""	"1"	"maPaaralan"
101560	"Canan Elementary School"	""		""	"1"	"maPaaralan"
101328	"Canaoalan Elementary School"	""		""	"1"	"maPaaralan"
101038	"Canaoay Elementary School"	""		""	"1"	"maPaaralan"
101834	"Canarem Elementary School"	""		""	"1"	"maPaaralan"
102242	"Candido Marcellano Elementary School"	""		""	"1"	"maPaaralan"
100435	"Candon North Central School"	""		""	"1"	"maPaaralan"
100436	"Candon South Central School"	""		""	"0-1"	"maPaaralan"
235501	"Candon South Central School & Special Education Center"	""		""	"0-1"	"maPaaralan"
100351	"Cangao Primary School"	""		""	"0-1"	"maPaaralan"
101208	"Caniogan Elementary School"	""	"Caniogan Primary School"	""	"1"	"maPaaralan"
100961	"Cantoria Central School"	""		""	"1"	"maPaaralan"
100456	"Caoayan Central School"	""		""	"1"	"maPaaralan"
150506	"Caoayan Central School – Annex"	""		"Caoayan Central School"	"1"	"maPaaralan"
100334	"Caoayan Elementary School"	""		""	"1"	"maPaaralan"
102258	"Caoayan-Kiling Elementary School"	""		""	"1"	"maPaaralan"
101118	"Caoigue Elementary School"	""		""	"1"	"maPaaralan"
101494	"Capandanan Elementary School"	""		""	"1"	"maPaaralan"
100374	"Capangdanan Elementary School"	""	"Capangdanan Primary School"	""	"0-1"	"maPaaralan"
100789	"Capangpangan Elementary School"	""		""	"1"	"maPaaralan"
150507	"Caparacadan Primary School"	""		""	"1"	"maPaaralan"
100670	"Capariaan Elementary School"	""	"Capariaan Community School"	""	"1"	"maPaaralan"
100165	"Caparispisan Primary School"	""		""	"1"	"maPaaralan"
101759	"Capas Elementary School"	""		""	"1"	"maPaaralan"
100804	"Capas Integrated School"	""	"Capas Elementary School"	""	"0-3"	"maPaaralan"
100129	"Capasan Elementary School"	""	"Capasan Primary School"	""	"1"	"maPaaralan"
101891	"Capitan Tomas Pine Elementary School"	""		""	"1"	"maPaaralan"
101730	"Capulaan Elementary School"	""		""	"1"	"maPaaralan"
102134	"Capulaan Elementary School"	""		""	"1"	"maPaaralan"
102175	"Carael Elementary School"	""		""	"1"	"maPaaralan"
150516	"Caraisan Primary School"	""		""	"0-1"	"maPaaralan"
100028	"Caraitan Elementary School"	""		""	"1"	"maPaaralan"
102135	"Caramutan Elementary School"	""		""	"1"	"maPaaralan"
